sd_spacing_nm,aeff_lower_random_3d_per_large_pore_nm2,aeff_upper_best_3d_per_large_pore_nm2,aeff_midpoint_per_large_pore_nm2,alpha_lower_random_3d,alpha_upper_best_3d,alpha_midpoint,peclet,sieving_lower_random_3d,sieving_upper_best_3d,sieving_midpoint,sieving_coefficient,normal_density
48.584086400000004,0.6171197539494456,5.341971576554036,2.9795456652517407,0.00228562871833128,0.019785079913163094,0.011035354315747188,0.0015714185159589442,0.5925850992986044,0.9264196553019134,0.7595023773002589,0.7595023773002589,0.03613192602794234
48.755376000000005,0.5677928041655521,5.159356187018422,2.863574495591987,0.002102936311724267,0.019108726618586747,0.010605831465155507,0.0015714185159589442,0.5723280440637875,0.924013177579981,0.7481706108218842,0.7481706108218842,0.04284648184094956
48.9266656,0.5201666385665205,4.971485236896155,2.7458259377313374,0.0019265431058019275,0.018412908284800574,0.01016972569530125,0.0015714185159589442,0.5507616475312004,0.9213674530232752,0.7360645502772378,0.7360645502772378,0.050376246836625733
49.0979552,0.4744552396325944,4.778305368467701,2.626380304050148,0.0017572416282688682,0.017697427290621116,0.009727334459444991,0.0015714185159589442,0.5279125991026986,0.9184477092331952,0.7231801541679469,0.7231801541679469,0.058725001281005475
49.2692448,0.4307477690905052,4.579764490861576,2.5052561299760407,0.0015953621077426118,0.016962090706894726,0.00927872640731867,0.0015714185159589442,0.5037804310795108,0.9152120358285291,0.7094962334540199,0.7094962334540199,0.06787453188494462
49.440534400000004,0.38897618203680884,4.375812048374798,2.3823941152058037,0.001440652526062255,0.01620671129027703,0.008823681908169644,0.0015714185159589442,0.4782930103453103,0.9116094587515193,0.6949512345484148,0.6949512345484148,0.07778166682608197
49.611824,0.348819791248203,4.16639932569137,2.2576095584697864,0.0012919251527711223,0.01543110861367174,0.008361516883221431,0.0015714185159589442,0.4511945830603385,0.9075773557672849,0.6793859694138117,0.6793859694138117,0.08837597735684499
49.7831136,0.3105791880196907,3.9514797952262692,2.13102949162298,0.0011502932889618175,0.014635110352689886,0.007892701820825852,0.0015714185159589442,0.42263596273570425,0.9030379343599715,0.6628369485478378,0.6628369485478378,0.09955837505031968
49.9544032,0.2742129769514205,3.731009512638906,2.002611244795163,0.0010156036183385944,0.013818553750514466,0.00741707868442653,0.0015714185159589442,0.3925763157857032,0.8978933497247275,0.6452348327552153,0.6452348327552153,0.11120081118348045
50.1256928,0.23973058414647394,3.504947567518524,1.8723390758324991,0.0008878910523943479,0.012981287287105646,0.006934589169749997,0.0015714185159589442,0.3610326507162184,0.8920188082392193,0.6265257294777189,0.6265257294777189,0.12314724398786568
50.296982400000005,0.20714686136194083,3.2732565973737953,1.740201729367868,0.0007672105976368179,0.012123172582865908,0.006445191590251363,0.0015714185159589442,0.3280599703375762,0.8852526150931378,0.606656292715357,0.606656292715357,0.13521598126625903
50.468272,0.1766732338679225,3.035903374390794,1.6062883041293583,0.0006543453106219352,0.011244086571817757,0.005949215941219846,0.0015714185159589442,0.29398685647035233,0.8773814605670325,0.5856841585186924,0.5856841585186924,0.14720343260577734
